#GENE	COV-1-1	COV-10-1	COV-2-1	COV-3-1	COV-4-1	COV-5-1	COV-7-1	COV-8-1	THR-238	THR-303	THR-313	THR-337	THR-369	THR-399	THR-415	THR-417	THR-428	THR-432
C6orf132	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
C6orf136	98	15	24	125	37	35	36	65	46	90	31	7	59	32	12	24	34	15
C6orf141	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
C6orf15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C6orf163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C6orf201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C6orf223	66	37	284	0	35	1	43	20	18	0	1	39	0	18	0	0	2	0
C6orf226	44	25	91	1687	120	331	83	142	62	74	40	0	89	25	48	81	53	56
C6orf47	324	170	279	15	295	0	446	19	444	250	236	86	457	232	164	129	359	292
C6orf47-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C6orf52	1	0	0	16	0	0	0	10	0	0	0	0	0	0	0	4	2	0
C6orf58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C6orf62	24212	10532	13862	6611	10072	1471	24492	5427	44636	24554	21374	22221	11604	30129	21944	21752	36769	22837
C6orf89	214	36	101	33	51	47	30	110	125	194	108	0	129	170	34	84	190	27
C6orf99	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C7	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	27	0	0
C7orf25	0	17	53	28	29	17	133	17	36	54	13	32	23	52	69	121	35	50
C7orf26	83	86	87	59	147	90	70	40	134	59	41	27	61	55	61	42	98	28
C7orf31	35	41	21	50	24	51	45	23	28	21	8	77	7	32	8	46	23	3
C7orf33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C7orf50	1269	2257	3536	1552	2956	388	1024	3498	5495	3261	3599	2152	4641	4112	3416	3708	2707	1896
C7orf57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C7orf61	4	1	3	0	0	0	3	3	0	8	0	0	0	1	0	1	0	0
C7orf65	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
C7orf66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C7orf69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C7orf77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8G	1	0	3	0	0	0	0	0	0	0	0	0	18	2	0	3	5	0
C8orf17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8orf31	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	0	0	3
C8orf33	0	15	3	28	0	2	2	15	42	0	29	6	1	8	0	19	4	29
C8orf34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8orf34-AS1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
C8orf37	5	13	32	48	56	29	4	9	128	61	64	5	0	93	72	32	127	85
C8orf37-AS1	11	54	23	131	53	125	3	47	29	48	22	27	42	32	41	22	30	38
C8orf44	35	23	34	108	24	7	42	14	31	90	35	1	19	35	23	25	36	25
C8orf44-SGK3	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
C8orf48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8orf49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8orf58	0	15	29	4	13	0	2	24	15	0	7	0	12	27	9	7	28	15
C8orf74	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C8orf76	30	29	63	51	37	71	37	49	71	119	108	47	31	79	14	53	90	52
C8orf82	149	269	169	31	164	100	221	211	113	124	73	28	126	127	67	61	175	36
C8orf86	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
C8orf87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8orf88	37	9	25	0	18	13	12	7	16	33	6	20	3	2	11	17	24	13
C8orf89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9	38	0	1	0	15	5	40	0	7	0	0	0	1	0	0	0	0	0
C9orf106	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
C9orf116	48	18	24	4	73	0	68	37	87	46	0	8	4	16	7	22	23	7
C9orf129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf135-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf139	0	0	0	0	0	0	41	0	0	22	0	1	0	0	0	0	2	2
C9orf147	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf153	0	5	0	0	0	0	0	3	1	54	0	19	0	22	12	0	0	0
C9orf16	5920	9703	10858	26595	14185	2000	9307	41076	8983	7814	6974	3489	6317	4979	5618	4745	5911	4838
C9orf163	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
C9orf24	9	0	0	0	0	0	2	0	2	0	0	0	0	7	0	1	0	6
C9orf40	497	418	490	239	264	208	1046	389	443	372	303	1005	679	546	520	353	800	582
C9orf43	6	0	0	0	0	0	0	6	1	0	0	0	0	23	0	0	3	0
C9orf50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf64	0	0	0	0	0	3	3	9	44	0	0	83	0	3	1	22	0	61
C9orf72	364	244	412	51	97	17	192	166	476	562	395	369	15	110	549	395	85	501
C9orf78	1315	611	1085	454	624	150	652	693	1370	1193	654	343	896	1156	557	860	1115	763
C9orf85	0	0	0	29	30	12	2	34	45	57	8	90	8	75	25	27	72	51
C9orf92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA1	123	893	2966	1691	1104	979	3264	1094	14	11	62	3	3	7	12	2	5	15
CA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CA11	0	0	0	0	0	0	0	2	9	0	23	0	0	23	0	3	11	10
CA12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA13	876	497	1161	1570	1546	394	1119	990	2104	1883	857	811	597	1819	844	1946	1403	1473
CA14	0	0	3	10	2	3	3	0	1	8	0	0	0	0	3	0	2	0
CA15P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA15P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA2	18861	25013	71884	31693	48012	6523	50607	23893	115342	173840	35525	47056	113912	138102	132816	115748	45725	150179
CA3	0	16	47	9	28	13	57	7	17	46	0	0	0	30	9	30	16	15
CA3-AS1	455	282	631	887	940	223	1028	1148	1649	1027	515	412	1035	1217	1000	583	611	932
CA4	0	0	5	0	0	0	13	18	0	0	12	13	0	0	0	0	4	29
CA5A	53	37	21	87	38	149	29	96	141	40	36	103	150	89	79	54	69	76
CA5AP1	5	20	11	64	10	121	4	63	77	98	52	66	66	67	46	112	71	46
CA5B	0	28	2	1	0	1	0	4	32	0	36	36	2	5	1	16	18	2
CA5BP1	15	43	119	26	84	1	128	67	55	23	48	21	2	6	46	22	30	26
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA7	4	2	4	12	10	0	2	9	31	13	6	1	5	5	7	7	5	13
CA8	17	0	10	0	5	6	52	19	0	0	1	30	0	46	27	17	2	0
CA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAAP1	488	819	969	349	829	80	1519	328	2097	3090	2082	2406	1356	2092	2078	2918	1426	2218
CAB39	3647	2085	4752	1366	3551	743	4193	1741	5465	5147	5376	3235	2174	4833	5451	4339	5240	3498
CAB39L	6	10	46	25	25	0	27	3	6	33	12	0	1	43	15	55	42	76
CAB39P1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
CABCOCO1	0	0	0	0	0	0	0	0	27	0	1	0	2	0	0	6	1	0
CABIN1	85	103	97	74	36	2	39	99	77	61	19	4	21	95	25	141	24	56
CABLES1	29	0	23	101	138	7	47	34	73	88	36	119	53	117	85	12	86	46
CABLES2	0	0	0	0	0	0	1	30	48	0	0	0	0	0	0	0	0	0
CABP1	12	0	0	0	6	0	0	1	0	0	0	0	0	0	1	0	0	5
CABP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CABP4	15	0	0	0	0	0	14	14	7	0	0	0	22	0	0	0	25	0
CABP5	10252	3109	3171	3973	2075	2240	2467	2903	8125	11148	5750	3242	13893	9652	5492	8354	3735	7709
CABP7	0	0	1	4	1	0	0	0	0	3	0	0	0	0	7	1	0	0
CABS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CABYR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CABYRP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACFD1	0	0	8	4	21	0	10	14	35	0	6	0	0	1	0	0	22	0
CACHD1	3	58	114	27	62	0	41	29	204	44	19	31	77	0	84	44	13	8
CACNA1A	1	2	3	8	0	8	1	0	2	0	1	1	0	5	8	1	0	2
CACNA1B	5	1	3	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0
CACNA1C	8	1	2	0	0	25	0	0	4	0	0	0	0	0	0	0	0	0
CACNA1C-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1C-AS2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1C-AS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1C-AS4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1C-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1C-IT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1C-IT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1D	6	2	1	0	11	1	6	0	0	0	0	0	10	0	0	0	0	0
CACNA1E	0	0	0	1	0	7	0	2	2	0	0	0	0	0	0	1	1	0
CACNA1F	17	92	59	0	24	6	166	39	80	9	76	0	0	58	5	16	34	51
CACNA1G	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CACNA1G-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1I	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1S	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
CACNA2D1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
CACNA2D1-AS1	0	0	30	0	0	0	0	0	0	0	0	39	0	5	27	3	14	1
CACNA2D2	0	0	0	2	0	0	1	0	0	0	10	0	35	0	0	0	1	0
CACNA2D3	4	0	3	0	0	0	1	0	0	0	0	22	5	0	0	0	0	26
CACNA2D3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA2D4	0	0	14	4	24	1	28	10	4	15	57	37	0	18	17	7	49	9
CACNB1	147	166	200	35	267	22	176	46	211	492	123	55	146	258	140	167	272	76
CACNB2	0	0	0	0	0	0	19	0	0	2	1	0	0	1	2	0	4	3
CACNB3	0	10	36	10	0	1	1	15	0	0	0	20	0	8	5	7	15	8
CACNB4	2	0	3	20	6	0	7	3	0	0	0	0	68	58	2	14	5	18
CACNG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNG2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CACNG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNG5	1	0	0	3	1	0	0	3	1	2	0	0	0	0	0	0	0	0
CACNG6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNG7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACTIN	73	55	54	105	51	32	74	68	87	141	43	27	70	45	89	37	103	76
CACTIN-AS1	11	1	13	5	6	0	1	7	6	15	4	0	9	7	11	2	6	3
CACUL1	759	290	579	135	505	123	725	158	976	577	585	446	359	791	492	491	1049	614
CACYBP	1246	400	589	494	464	114	1671	931	1365	811	599	679	480	747	467	334	718	1310
CACYBPP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACYBPP2	17	2	5	9	4	0	8	11	14	7	9	1	1	13	3	0	6	9
CACYBPP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAD	0	2	51	0	0	8	2	13	0	7	0	0	17	0	0	0	27	5
CADM1	0	0	0	4	0	7	0	0	0	49	1	1	2	0	0	0	0	1
CADM2	2410	135	318	20	123	144	285	1045	1195	758	142	411	282	867	903	696	279	256
CADM2-AS1	1	0	15	3	0	2	0	1	0	0	0	0	3	1	17	6	0	1
CADM2-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CADM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CADM3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CADM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CADPS	21	0	0	0	0	15	0	4	1	0	0	0	0	0	0	0	0	0
CADPS2	155	0	1	0	0	8	0	11	0	0	25	0	0	0	0	0	0	0
CAGE1	0	0	0	0	0	0	0	8	0	1	0	0	18	0	0	0	4	0
CAHM	0	1	9	0	0	4	0	0	0	8	2	0	0	0	0	0	1	0
CALB1	0	0	6	0	27	0	40	0	0	1	0	0	0	0	0	3	1	0
CALB2	0	6	20	0	0	0	0	2	0	5	0	0	3	2	0	2	2	0
CALCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALCB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
CALCOCO1	6238	6666	5841	1065	8257	78	8118	2364	11346	7177	5655	3106	6390	7053	4397	4300	8225	3037
CALCOCO2	3449	1406	1698	700	1727	493	1677	842	1601	1809	1700	691	588	808	738	891	1273	1816
CALCP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALCR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALCRL	0	0	0	6	8	0	75	12	1	0	0	0	14	0	0	0	30	0
CALD1	6399	6384	12438	7173	6356	2028	11438	8959	9127	12434	11038	6061	7126	7242	8693	12483	6954	12160
CALHM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALHM2	0	0	0	0	0	0	0	0	169	29	17	10	0	2	1	0	11	43
CALHM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALHM4	27	7	6	0	2	0	0	21	0	36	37	5	23	8	5	5	1	32
CALHM5	763	292	657	321	879	277	762	277	937	1773	516	552	302	744	428	393	658	461
CALHM6	3	21	19	90	21	16	2	49	88	53	23	16	12	17	16	17	19	42
CALM1	53105	31006	47866	91978	41172	37176	50039	71745	43933	30958	40624	37181	35548	34713	46278	29751	43392	53563
CALM1P1	3	1	4	10	5	2	1	2	0	0	0	0	0	3	4	1	0	10
CALM1P2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2
CALM2	54003	20182	19626	24259	24230	2711	53104	22920	45468	38616	83642	38414	22946	51862	49172	62760	37372	75946
CALM2P1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CALM2P2	75	7	9	20	14	0	47	14	26	25	40	18	15	68	31	27	25	36
CALM2P3	42	14	37	22	23	6	25	14	20	11	37	6	9	21	30	21	16	38
CALM2P4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALM3	51465	57242	49542	80876	59795	20626	46224	58962	44325	37021	38858	21783	35733	30764	36457	26476	39584	26655
CALML3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML3-AS1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
CALML4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALN1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0
CALR	134	251	361	35	531	16	356	196	181	195	98	68	186	88	92	108	210	108
CALR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALR4P	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CALU	3114	2997	5136	3417	3881	912	6199	2795	5446	4346	4749	4012	3080	4715	2977	5052	3534	3353
CALY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMK1	7	37	15	8	15	0	124	14	65	39	29	16	56	10	18	10	18	40
CAMK1D	0	4	0	25	3	16	9	3	75	4	0	19	5	16	2	0	23	40
CAMK1G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMK2A	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0
CAMK2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMK2D	868	84	549	228	652	201	286	283	436	486	232	74	221	1026	181	638	802	632
CAMK2G	158	133	203	143	196	96	165	187	404	266	154	165	283	301	265	159	227	157
CAMK2N1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CAMK2N2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMK4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
CAMKK1	11	7	5	2	52	0	36	22	34	0	0	0	0	13	0	20	23	2
CAMKK2	25	90	50	78	97	62	356	95	109	83	46	43	55	136	101	27	75	57
CAMKMT	18	8	5	1	21	17	67	21	23	1	0	0	0	29	1	18	25	30
CAMKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMLG	517	364	606	1737	400	256	864	1280	1100	804	1163	684	468	931	588	1342	684	1429
CAMP	33	35	51	111	9	505	615	404	35	72	24	97	54	1	13	5	11	22
CAMSAP1	0	24	60	6	1	17	34	51	46	56	7	10	11	30	30	0	19	7
CAMSAP2	0	0	1	0	0	5	0	0	0	0	0	34	0	0	0	0	0	0
CAMSAP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	10820	7314	7504	18909	6350	11359	5154	14602	12824	13059	12251	9584	8945	11223	8905	12232	7099	15305
CAMTA1-AS1	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
CAMTA1-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	4	3	1	11	3	18	0	15	12	2	7	18	2	5	1	16	4	4
CAMTA1-IT1	0	0	0	0	0	0	1	2	7	0	0	1	0	2	0	0	0	0
CAMTA2	787	1108	1366	239	1884	88	1693	509	1285	881	641	366	641	437	401	359	831	209
CAND1	142	26	185	130	188	81	309	61	348	424	246	549	52	214	174	137	168	834
CAND2	0	0	0	0	0	0	0	0	0	0	0	0	14	5	0	0	4	0
CANT1	21	28	49	65	46	14	29	28	50	20	34	11	16	34	40	29	40	29
CANX	725	597	1451	807	719	184	2010	648	1028	628	622	689	265	459	463	573	649	849
CAP1	31820	15216	38325	1703	31282	337	33861	4865	32295	39297	20443	19651	23479	22207	22390	17365	27629	19957
CAP1P2	85	13	125	8	95	0	71	21	38	53	31	38	34	60	27	36	37	36
CAP2	0	0	0	0	0	7	1	0	0	0	0	0	0	0	28	0	0	0
CAP2P1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPG	0	9	3	3	0	15	420	120	139	146	11	43	79	40	11	30	52	302
CAPN1	20969	31521	24602	6300	34175	2769	35552	10049	31022	19792	20878	9124	21567	16010	15152	12435	24749	13863
CAPN10	0	13	0	0	0	11	37	5	38	11	1	0	35	2	2	31	10	30
CAPN10-DT	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPN11	852	992	718	207	776	288	583	152	414	275	318	165	208	200	624	222	414	188
CAPN12	0	0	0	0	0	1	0	0	0	0	0	3	0	1	3	0	0	0
CAPN13	38	7	35	4	21	0	88	5	0	0	0	0	18	5	0	0	0	6
CAPN14	0	0	28	0	0	0	0	0	0	3	1	0	0	0	12	0	16	0
CAPN15	0	3	14	12	32	11	7	7	11	0	2	0	16	4	4	0	12	4
CAPN2	32449	15508	29454	9498	30917	4490	30558	11111	37466	24339	19806	14405	10218	14176	15278	11693	24083	13248
CAPN3	0	0	0	0	0	0	6	6	0	0	0	8	8	0	0	0	0	2
CAPN5	4	0	15	16	48	0	0	0	42	7	0	42	0	0	0	0	0	0
CAPN6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPN7	162	95	101	58	72	27	42	54	123	403	125	284	148	104	66	117	171	119
CAPN8	286	137	140	56	79	5	293	207	471	282	110	88	206	170	433	114	382	61
CAPN9	335	1	7	12	5	0	0	0	0	0	0	0	1	2	0	0	0	18
CAPNS1	2888	4330	4735	12071	4144	4147	3527	11677	3051	1918	2139	1366	2984	1713	1848	1939	2534	1743
CAPNS1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPNS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPRIN1	646	594	897	617	934	216	1368	490	1604	1089	896	449	464	612	722	570	1357	968
CAPRIN2	0	9	0	18	27	2	31	8	15	2	1	90	0	11	0	9	0	0
CAPS	6	4	12	0	8	3	8	0	10	4	15	0	0	1	0	1	2	1
CAPS2	25	0	0	21	13	11	42	9	21	71	22	9	9	17	19	77	18	17
CAPS2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPSL	0	0	16	0	0	0	0	0	77	19	0	115	0	0	47	0	0	14
CAPZA1	7492	3994	6282	2501	5316	1420	8210	4980	6326	8370	7795	4764	1571	3228	3297	3849	6187	5899
CAPZA1P1	6	2	14	0	2	0	2	0	4	2	5	8	0	1	0	0	3	2
CAPZA1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPZA1P3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
CAPZA1P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPZA1P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPZA2	91329	34682	46331	19213	43494	6616	86446	35258	101881	105682	103212	71734	29982	80020	85058	75311	79050	86902
CAPZA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPZB	13902	12051	18274	5647	14575	1313	16203	10642	9002	9791	8850	4149	7705	6855	6822	6401	8602	5688
CARD10	0	0	0	0	0	0	0	6	0	58	0	26	56	0	5	0	15	16
CARD11	0	15	0	0	17	0	51	0	68	4	14	45	24	13	1	1	3	19
CARD11-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARD14	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CARD16	4938	3758	3614	15530	3256	7560	4019	4648	1305	1547	2928	1842	1447	702	1354	2211	1029	3740
CARD17	1	4	2	32	0	7	1	0	0	0	0	0	0	0	0	0	1	24
CARD18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CARD19	10527	10216	9727	14362	11332	4806	11801	17688	17249	15176	14936	4210	8339	9611	10983	8046	10395	5084
CARD6	202	38	95	136	132	34	230	160	194	147	26	0	75	35	39	39	167	39
CARD8	2907	1855	2085	1522	2146	1022	3411	1391	5524	3710	2226	2262	1869	4102	4311	2936	4987	4167
CARD8-AS1	82	51	37	21	202	5	119	8	105	299	154	55	39	121	86	125	91	128
CARD9	0	0	0	0	0	0	0	2	137	0	0	0	0	0	0	1	19	38
CARF	194	214	146	107	128	35	212	132	415	386	209	86	178	426	215	218	478	277
CARHSP1	141	53	80	303	161	18	174	305	44	39	131	31	142	67	13	46	117	67
CARM1	0	1	0	1	5	0	0	4	0	3	6	0	0	0	2	0	3	0
CARM1P1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CARMIL1	213	32	96	191	208	222	106	316	140	340	81	72	54	72	55	189	64	3
CARMIL2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	17
CARMIL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CARMN	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARNMT1	49	0	0	0	0	0	7	31	22	164	54	51	8	28	0	15	27	11
CARNMT1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARNS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
CARS1	185	72	191	6	158	29	164	42	351	246	107	23	68	124	11	117	135	94
CARS1-AS1	0	0	7	0	35	0	0	0	0	0	0	0	0	12	0	0	0	0
CARS1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARS1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARS2	206	77	281	71	351	21	331	194	349	264	251	65	62	109	160	141	135	158
CARTPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC1	0	4	1	3	0	0	0	2	0	0	0	6	0	0	0	0	0	5
CASC11	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
CASC15	1142	584	367	1462	662	1127	857	709	1214	977	1122	1363	403	1285	1245	533	896	1592
CASC16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC19	0	0	0	0	0	1	11	0	0	0	0	0	0	3	0	0	7	0
CASC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC3	251	513	613	308	566	224	456	511	457	260	236	411	308	269	203	239	448	224
CASC4	1391	1834	1472	1459	1711	554	3957	2016	3724	2547	1770	2446	1049	2222	2448	2425	2847	2239
CASC4P1	1	6	5	0	0	0	0	1	0	1	1	3	0	0	1	0	0	0
CASC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC8	27	27	0	124	0	4	14	45	60	43	15	36	39	11	18	40	11	24
CASC9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
